# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1440079476;6244.72;195130.42;827409.03;0.10;100873.87;53182.62;3383.67;56565.77;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079536;47470.40;239564.95;516487.22;0.00;92737.80;72869.83;1257.60;74122.13;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440079596;108747.60;127236.10;615789.35;0.13;102761.13;47120.12;935.47;48055.35;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079656;114784.00;130829.20;566896.67;0.00;88684.48;67069.68;1044.27;68113.50;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079716;121677.00;124285.60;526122.12;0.00;83135.98;65283.90;774.93;66058.27;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079776;109758.07;137606.13;531839.45;0.20;89942.73;46189.65;749.33;46938.75;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079836;110425.33;123849.10;534151.08;0.77;94407.77;71316.17;1161.60;72477.32;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079896;85865.40;172596.70;509923.18;0.33;122344.63;52877.20;1680.53;54557.58;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440079956;131157.80;120276.08;896835.03;0.00;106237.37;76004.28;1540.27;77536.85;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440080016;159484.20;77821.12;687606.18;0.00;82359.35;43737.38;291.73;44028.20;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080076;113685.20;85672.43;360296.85;0.00;64740.45;52919.33;193.60;53113.33;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080136;88722.95;85501.57;362135.73;1.03;75756.85;27542.02;210.67;27752.32;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080196;94741.75;68946.43;447268.22;0.07;74586.77;59859.72;545.07;60401.25;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440080256;161676.74;80690.78;677465.04;0.15;87241.79;54192.73;361.54;54554.06;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080316;189831.22;42640.03;809000.20;0.13;135787.92;38741.47;656.00;39397.27;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080376;167957.80;51802.20;708381.33;0.00;90148.75;35783.77;256.00;36039.35;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080436;177241.40;39824.02;571984.37;1.03;124269.92;27468.40;998.93;28466.75;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080496;175434.33;64376.53;627075.05;0.00;119673.82;59455.85;1222.93;60675.47;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440080556;160918.43;65527.48;672672.53;0.02;224141.50;26797.15;507.73;27304.88;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080616;145278.47;38108.92;709063.88;0.02;87356.07;0.00;973.87;973.87;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080676;154018.15;68203.15;689231.83;0.08;83554.35;0.00;1284.80;1284.77;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080736;148397.30;75399.98;655138.63;0.02;87559.23;20297.58;1373.33;21670.82;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080796;138285.40;123060.18;746961.00;0.12;133637.77;28106.18;696.53;28802.50;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080856;119658.80;104713.02;622891.80;0.05;146217.28;8088.27;448.00;8536.20;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440080916;97071.53;141392.20;546178.92;0.13;70933.20;22550.98;574.93;23124.72;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440080976;122210.60;138393.75;689265.87;0.02;117068.97;52077.77;646.90;52718.48;99.99
