BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 21
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9999.21 | Supplier#000241339        | ROMANIA                   |   1491335 | Manufacturer#1            | RQUIW8KFLj83XBhq                         | 29-796-589-8064 | ounts are. unusual theodolites 
   9998.84 | Supplier#000771025        | UNITED KINGDOM            |   4021012 | Manufacturer#3            | rRKbsGvU2hTPF8gXWxBkfI,pijtXD            | 33-208-199-6904 |  blithely express foxes. blithely ironic deposits nod. fluffily regular d
   9998.48 | Supplier#000073838        | FRANCE                    |   1073837 | Manufacturer#1            | m 5KL6JavtSydTzxsVHZtrmD4Ty1q0FtGbNg     | 16-551-165-1784 | to beans are ruthlessly quick packages. requests cajole blithely furiously sp
   9998.48 | Supplier#000073838        | FRANCE                    |  18073837 | Manufacturer#1            | m 5KL6JavtSydTzxsVHZtrmD4Ty1q0FtGbNg     | 16-551-165-1784 | to beans are ruthlessly quick packages. requests cajole blithely furiously sp
   9997.88 | Supplier#000164143        | UNITED KINGDOM            |   7664128 | Manufacturer#4            | GErLuIjpI0Ac3hhGDqukVqI ,vPPj1ZPZjYi     | 33-156-707-3839 | about the regular, ironic accounts. final, special accounts haggl
   9997.55 | Supplier#000499287        | GERMANY                   |  17999252 | Manufacturer#3            | KNffVQ8kXUA6oce4QzdkCj2X                 | 17-147-241-4068 | gular platelets. regular ideas wake against the even packages. blithely express 
   9997.12 | Supplier#000809701        | ROMANIA                   |   9559691 | Manufacturer#3            | j2bBCxp7sp0qXqBy1fIIUuo42HbmUcGzjLCaX    | 29-896-280-6122 | urts wake. unusual, express deposits use quickly. unusual, ironic requests sleep carefully ab
   9996.88 | Supplier#000702858        | RUSSIA                    |   9952830 | Manufacturer#5            | skGy,844uGMBmYz2hrW42GjQhxW716Ss         | 32-802-745-6965 | ronic packages. regular, fina
   9996.84 | Supplier#000378906        | ROMANIA                   |  19378905 | Manufacturer#5            | wvnSPFQgVS0oVrAxMOZ4Kkcea                | 29-478-971-9297 | ding packages boost slyly brave deposits. furiously final excuses are bli
   9996.45 | Supplier#000646291        | RUSSIA                    |   7396283 | Manufacturer#4            | Q0hE cBKNgaQhMYygu1oqW3MF,UyZUK,B0oCY    | 32-248-254-8427 | ets. furiously bold platele
