BEGIN;
BEGIN
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%rosy%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;
          nation           | o_year |    sum_profit    
---------------------------+--------+------------------
 ALGERIA                   |   1998 | 2733097237.65801
 ALGERIA                   |   1997 | 4666736980.28975
 ALGERIA                   |   1996 | 4680012510.32351
 ALGERIA                   |   1995 | 4669248179.98921
 ALGERIA                   |   1994 | 4651734586.76402
 ALGERIA                   |   1993 | 4684744196.24133
 ALGERIA                   |   1992 | 4700607293.13763
 ARGENTINA                 |   1998 | 2710593811.22699
 ARGENTINA                 |   1997 | 4645944541.14987
 ARGENTINA                 |   1996 |  4660778643.6219
 ARGENTINA                 |   1995 | 4625930516.57549
 ARGENTINA                 |   1994 | 4635708480.79833
 ARGENTINA                 |   1993 |  4651068177.6088
 ARGENTINA                 |   1992 | 4649958384.35119
 BRAZIL                    |   1998 | 2752049906.29255
 BRAZIL                    |   1997 | 4709037751.26212
 BRAZIL                    |   1996 | 4699533990.07138
 BRAZIL                    |   1995 | 4712525451.30425
 BRAZIL                    |   1994 | 4688719903.80903
 BRAZIL                    |   1993 | 4705547502.90609
 BRAZIL                    |   1992 | 4704428812.30959
 CANADA                    |   1998 | 2732559258.15965
 CANADA                    |   1997 | 4668496771.36489
 CANADA                    |   1996 | 4717905226.68336
 CANADA                    |   1995 |   4675431073.508
 CANADA                    |   1994 | 4698518670.04424
 CANADA                    |   1993 |  4669745318.7878
 CANADA                    |   1992 | 4683320533.51942
 CHINA                     |   1998 |  2736985974.0194
 CHINA                     |   1997 | 4684991303.53846
 CHINA                     |   1996 | 4718115943.00239
 CHINA                     |   1995 | 4678771348.55721
 CHINA                     |   1994 | 4669943135.65565
 CHINA                     |   1993 | 4671726007.86649
 CHINA                     |   1992 | 4710327136.63705
 EGYPT                     |   1998 | 2730488824.31531
 EGYPT                     |   1997 | 4642104368.97151
 EGYPT                     |   1996 | 4670376802.70741
 EGYPT                     |   1995 | 4670550887.24331
 EGYPT                     |   1994 | 4654953120.81193
 EGYPT                     |   1993 |  4668467407.0648
 EGYPT                     |   1992 | 4688978941.49425
 ETHIOPIA                  |   1998 | 2752457859.54066
 ETHIOPIA                  |   1997 | 4720080173.70504
 ETHIOPIA                  |   1996 | 4724097747.01508
 ETHIOPIA                  |   1995 | 4692320321.70277
 ETHIOPIA                  |   1994 | 4696052252.74196
 ETHIOPIA                  |   1993 | 4694752638.20642
 ETHIOPIA                  |   1992 | 4704388646.62419
 FRANCE                    |   1998 | 2737596641.71373
 FRANCE                    |   1997 | 4691070746.61057
 FRANCE                    |   1996 | 4701300642.77143
 FRANCE                    |   1995 | 4689480475.53266
 FRANCE                    |   1994 | 4684931224.24441
 FRANCE                    |   1993 | 4676046253.83762
 FRANCE                    |   1992 | 4722319687.48855
 GERMANY                   |   1998 |  2775210525.0659
 GERMANY                   |   1997 | 4685789595.20189
 GERMANY                   |   1996 | 4710880472.11041
 GERMANY                   |   1995 | 4685316544.30495
 GERMANY                   |   1994 | 4698446861.40677
 GERMANY                   |   1993 | 4710507727.93614
 GERMANY                   |   1992 |  4703549517.2623
 INDIA                     |   1998 | 2737399934.62523
 INDIA                     |   1997 | 4662703246.59057
 INDIA                     |   1996 | 4670381389.25212
 INDIA                     |   1995 | 4659627139.71768
 INDIA                     |   1994 |  4655487241.2899
 INDIA                     |   1993 | 4661296259.27365
 INDIA                     |   1992 | 4677675122.78468
 INDONESIA                 |   1998 | 2726419536.46843
 INDONESIA                 |   1997 | 4633012264.90116
 INDONESIA                 |   1996 | 4628789324.42624
 INDONESIA                 |   1995 | 4630412172.37713
 INDONESIA                 |   1994 | 4666682065.31643
 INDONESIA                 |   1993 | 4633992766.69348
 INDONESIA                 |   1992 | 4656896168.13855
 IRAN                      |   1998 | 2726153325.50824
 IRAN                      |   1997 | 4648656403.04561
 IRAN                      |   1996 | 4655503720.50701
 IRAN                      |   1995 | 4651725123.26159
 IRAN                      |   1994 | 4654350989.04192
 IRAN                      |   1993 | 4640671872.16881
 IRAN                      |   1992 | 4662559147.17741
 IRAQ                      |   1998 | 2735354996.96394
 IRAQ                      |   1997 | 4659898797.25634
 IRAQ                      |   1996 |  4671342064.3476
 IRAQ                      |   1995 | 4660505022.12358
 IRAQ                      |   1994 | 4658521004.75163
 IRAQ                      |   1993 | 4651736840.75827
 IRAQ                      |   1992 | 4669239018.65021
 JAPAN                     |   1998 | 2730392625.01345
 JAPAN                     |   1997 | 4631165501.06703
 JAPAN                     |   1996 | 4694637370.77639
 JAPAN                     |   1995 | 4624622988.49941
 JAPAN                     |   1994 | 4660236099.90972
 JAPAN                     |   1993 | 4630395151.84364
 JAPAN                     |   1992 | 4641250348.09219
 JORDAN                    |   1998 | 2763779472.02656
 JORDAN                    |   1997 | 4685477623.47545
 JORDAN                    |   1996 | 4687985319.25777
 JORDAN                    |   1995 | 4677983132.48192
 JORDAN                    |   1994 | 4681531134.82515
 JORDAN                    |   1993 | 4690046723.13508
 JORDAN                    |   1992 | 4673791734.67351
 KENYA                     |   1998 | 2716321142.76461
 KENYA                     |   1997 | 4633644533.38655
 KENYA                     |   1996 | 4647915603.56558
 KENYA                     |   1995 | 4633743407.18662
 KENYA                     |   1994 | 4632061494.73473
 KENYA                     |   1993 | 4617997713.00266
 KENYA                     |   1992 | 4633903679.61227
 MOROCCO                   |   1998 | 2746690252.38686
 MOROCCO                   |   1997 | 4708868453.67002
 MOROCCO                   |   1996 | 4715526453.40139
 MOROCCO                   |   1995 | 4701846713.00613
 MOROCCO                   |   1994 | 4709680637.00255
 MOROCCO                   |   1993 | 4702319255.10114
 MOROCCO                   |   1992 | 4716605736.78023
 MOZAMBIQUE                |   1998 | 2750396479.63503
 MOZAMBIQUE                |   1997 | 4689727660.91516
 MOZAMBIQUE                |   1996 | 4703992395.25491
