BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#33'
	and p_type not like 'PROMO BURNISHED%'
	and p_size in (36, 28, 1, 6, 4, 24, 21, 20)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#55   | ECONOMY BRUSHED COPPER    |     28 |          636
 Brand#54   | ECONOMY BURNISHED TIN     |      6 |          592
 Brand#31   | PROMO PLATED NICKEL       |     28 |          584
 Brand#54   | LARGE BURNISHED STEEL     |     36 |          584
 Brand#11   | MEDIUM BURNISHED COPPER   |      6 |          583
 Brand#21   | PROMO POLISHED TIN        |     36 |          579
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |          576
 Brand#32   | STANDARD BURNISHED STEEL  |     36 |          576
 Brand#43   | STANDARD PLATED BRASS     |     20 |          576
 Brand#14   | LARGE BRUSHED STEEL       |     24 |          575
 Brand#25   | ECONOMY POLISHED BRASS    |     36 |          575
 Brand#12   | MEDIUM BURNISHED STEEL    |     36 |          572
 Brand#31   | STANDARD POLISHED NICKEL  |      1 |          572
 Brand#35   | STANDARD BRUSHED TIN      |     24 |          572
 Brand#51   | SMALL PLATED STEEL        |     36 |          572
 Brand#34   | ECONOMY PLATED STEEL      |     28 |          571
 Brand#15   | SMALL ANODIZED STEEL      |     36 |          570
 Brand#34   | PROMO PLATED NICKEL       |      4 |          568
 Brand#22   | MEDIUM POLISHED NICKEL    |     20 |          564
 Brand#32   | MEDIUM PLATED TIN         |      4 |          564
 Brand#34   | SMALL ANODIZED BRASS      |     28 |          564
 Brand#43   | STANDARD POLISHED COPPER  |      6 |          564
 Brand#52   | SMALL BURNISHED TIN       |     24 |          564
 Brand#45   | MEDIUM ANODIZED COPPER    |      1 |          563
 Brand#52   | LARGE BRUSHED STEEL       |      4 |          563
 Brand#54   | PROMO BRUSHED COPPER      |     36 |          563
 Brand#41   | ECONOMY ANODIZED STEEL    |     28 |          560
 Brand#41   | PROMO BRUSHED STEEL       |     36 |          560
 Brand#44   | SMALL BRUSHED STEEL       |      1 |          560
 Brand#52   | MEDIUM ANODIZED TIN       |      6 |          560
 Brand#21   | MEDIUM ANODIZED NICKEL    |     21 |          559
 Brand#21   | SMALL BURNISHED STEEL     |     21 |          556
 Brand#24   | LARGE BRUSHED COPPER      |     24 |          556
 Brand#41   | STANDARD ANODIZED TIN     |      1 |          556
 Brand#32   | PROMO PLATED NICKEL       |     24 |          555
 Brand#41   | SMALL POLISHED STEEL      |      4 |          554
 Brand#12   | ECONOMY BRUSHED NICKEL    |     20 |          553
 Brand#15   | MEDIUM PLATED NICKEL      |     24 |          552
 Brand#22   | SMALL POLISHED NICKEL     |     36 |          552
 Brand#34   | PROMO ANODIZED STEEL      |     21 |          552
 Brand#34   | PROMO PLATED BRASS        |      6 |          552
 Brand#43   | LARGE BRUSHED TIN         |      4 |          552
 Brand#44   | LARGE BRUSHED STEEL       |      4 |          552
 Brand#11   | LARGE ANODIZED TIN        |      4 |          551
 Brand#23   | MEDIUM BRUSHED TIN        |     28 |          551
 Brand#32   | PROMO PLATED STEEL        |     28 |          551
 Brand#52   | MEDIUM PLATED COPPER      |     28 |          551
 Brand#13   | MEDIUM ANODIZED NICKEL    |     36 |          548
 Brand#22   | SMALL PLATED STEEL        |      1 |          548
 Brand#23   | SMALL POLISHED BRASS      |     36 |          548
 Brand#24   | ECONOMY BRUSHED BRASS     |     21 |          548
 Brand#24   | MEDIUM BURNISHED TIN      |     21 |          548
 Brand#34   | LARGE PLATED COPPER       |     21 |          548
 Brand#34   | MEDIUM BURNISHED STEEL    |     20 |          548
 Brand#35   | LARGE BRUSHED TIN         |      6 |          548
 Brand#41   | LARGE BURNISHED STEEL     |      4 |          548
 Brand#42   | PROMO BRUSHED COPPER      |     28 |          548
 Brand#53   | SMALL POLISHED TIN        |      1 |          548
 Brand#22   | ECONOMY POLISHED BRASS    |     21 |          547
 Brand#32   | PROMO PLATED NICKEL       |     21 |          547
 Brand#54   | STANDARD BRUSHED COPPER   |     28 |          547
 Brand#55   | ECONOMY ANODIZED COPPER   |      1 |          547
 Brand#43   | ECONOMY ANODIZED BRASS    |     24 |          546
 Brand#12   | LARGE BURNISHED NICKEL    |     21 |          544
 Brand#14   | MEDIUM BRUSHED TIN        |     28 |          544
 Brand#15   | MEDIUM BURNISHED STEEL    |     20 |          544
 Brand#22   | MEDIUM BRUSHED NICKEL     |     36 |          544
 Brand#23   | PROMO POLISHED COPPER     |     28 |          544
 Brand#24   | MEDIUM BRUSHED BRASS      |     21 |          544
 Brand#24   | STANDARD BRUSHED STEEL    |     20 |          544
 Brand#25   | LARGE PLATED COPPER       |     24 |          544
 Brand#32   | STANDARD ANODIZED STEEL   |     21 |          544
 Brand#34   | STANDARD POLISHED BRASS   |     20 |          544
 Brand#35   | LARGE PLATED STEEL        |     20 |          544
 Brand#41   | PROMO POLISHED NICKEL     |     28 |          544
 Brand#43   | ECONOMY BURNISHED COPPER  |     20 |          544
 Brand#55   | LARGE BURNISHED COPPER    |      6 |          544
 Brand#13   | ECONOMY POLISHED NICKEL   |     24 |          543
 Brand#14   | PROMO PLATED STEEL        |     36 |          543
 Brand#21   | LARGE ANODIZED STEEL      |      6 |          543
 Brand#23   | SMALL PLATED STEEL        |      1 |          543
 Brand#32   | STANDARD BRUSHED TIN      |     36 |          543
 Brand#44   | LARGE BRUSHED COPPER      |      6 |          543
 Brand#44   | MEDIUM BRUSHED STEEL      |     28 |          543
 Brand#14   | ECONOMY BURNISHED BRASS   |     20 |          540
