# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
ip-10-145-11-135.us-west-1.compute.internal;60;1440066509;245054288;6405272;2.55;0;4591484;8901824;3.54;2497064;2159452;401476
ip-10-145-11-135.us-west-1.compute.internal;60;1440066569;232352124;19107436;7.60;0;17105412;8901196;3.54;9331568;7840152;89608
ip-10-145-11-135.us-west-1.compute.internal;60;1440066629;219033276;32426284;12.90;0;28451800;10831272;4.31;17011928;13277908;3410264
ip-10-145-11-135.us-west-1.compute.internal;60;1440066689;202766988;48692572;19.36;0;39308508;16893016;6.72;27058476;19280152;351784
ip-10-145-11-135.us-west-1.compute.internal;60;1440066749;196410408;55049152;21.89;0;52409636;8900760;3.54;31023960;21455832;47340
ip-10-145-11-135.us-west-1.compute.internal;60;1440066809;184426512;67033048;26.66;0;64208808;8901060;3.54;37332204;26945220;115336
ip-10-145-11-135.us-west-1.compute.internal;60;1440066869;172573624;78885936;31.37;0;75877768;8902200;3.54;43583224;32364940;5657156
ip-10-145-11-135.us-west-1.compute.internal;60;1440066929;163930760;87528800;34.81;0;80036876;14567900;5.79;49265440;35232932;1624660
ip-10-145-11-135.us-west-1.compute.internal;60;1440066989;156481640;94977920;37.77;0;87378092;14555500;5.79;53007596;38815204;565448
ip-10-145-11-135.us-west-1.compute.internal;60;1440067049;152007680;99451880;39.55;0;96081780;8899124;3.54;56039664;40110224;209056
ip-10-145-11-135.us-west-1.compute.internal;60;1440067109;144338152;107121408;42.60;0;103628648;8898568;3.54;60068576;43630700;337440
ip-10-145-11-135.us-west-1.compute.internal;60;1440067169;136692084;114767476;45.64;0;111154632;8899088;3.54;64086860;47137688;382756
ip-10-145-11-135.us-west-1.compute.internal;60;1440067229;123507624;127951936;50.88;0;114078464;21033536;8.36;75838272;48497740;4661248
ip-10-145-11-135.us-west-1.compute.internal;60;1440067289;115124020;136335540;54.22;0;116186664;25489500;10.14;83175168;49498472;668324
ip-10-145-11-135.us-west-1.compute.internal;60;1440067349;116408164;135051396;53.71;0;122980696;17195436;6.84;76822016;54431596;68076
ip-10-145-11-135.us-west-1.compute.internal;60;1440067409;117574368;133885192;53.24;0;129883892;8901628;3.54;70534060;59422944;18304
ip-10-145-11-135.us-west-1.compute.internal;60;1440067469;105123236;146336324;58.19;0;134053972;17193096;6.84;80918392;61406520;258624
