# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-145-11-135.us-west-1.compute.internal;60;1440066509;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066569;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066629;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066689;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066749;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066809;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066869;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066929;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066989;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067049;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067109;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067169;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067229;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067289;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067349;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067409;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067469;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067529;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067589;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067649;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067709;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067769;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067829;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067889;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067949;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068009;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068069;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068129;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068189;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068249;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068309;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068369;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068429;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068489;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068549;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068609;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068669;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068729;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068789;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068849;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068909;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440068969;0.00;0.00
