# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-145-11-135.us-west-1.compute.internal;60;1440073113;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073173;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073233;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073293;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073353;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073413;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073473;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073533;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073593;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073653;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073713;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073773;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073833;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073893;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073953;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074013;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074073;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074133;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074193;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074253;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074313;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074373;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074433;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074493;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074553;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074613;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074673;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074733;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074793;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074853;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074913;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074973;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075033;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075093;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075153;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075213;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075273;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075333;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075393;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075453;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075513;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075573;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075633;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075693;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075753;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075813;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075873;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075933;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075993;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076053;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076113;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076173;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076233;0.00;0.00
